,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,Total_Pages,Total_Duration,Month_sin,Month_cos,Duration per Page Administrative,Duration per Page Informational,Duration per Page ProductRelated
9096,1,67.5,1,0.0,11,816.5,0.0,0.016666667,0.0,0.0,1,1,6,2,0,0,0,13,884.0,-2.4492935982947064e-16,1.0,67.5,0.0,74.22727272727273
9097,0,0.0,0,0.0,95,3208.208333,0.00212766,0.010851064,5.364419268,0.0,2,2,1,1,2,0,1,95,3208.208333,-0.5000000000000004,0.8660254037844384,,,33.77061403157895
9098,0,0.0,0,0.0,5,109.25,0.0,0.08,0.0,0.0,2,10,1,2,2,0,0,5,109.25,-0.5000000000000004,0.8660254037844384,,,21.85
9099,6,169.7916667,0,0.0,32,1547.625,0.0,0.013157895,23.53105656,0.0,2,2,1,1,2,0,0,38,1717.4166667,-2.4492935982947064e-16,1.0,28.298611116666667,,48.36328125
9100,0,0.0,0,0.0,3,139.0,0.0,0.066666667,86.10868901679969,0.0,2,10,1,2,2,0,1,3,139.0,-2.4492935982947064e-16,1.0,,,46.333333333333336
9101,6,113.25,2,19.0,23,2049.75,0.022222222,0.033333333,86.10868901679969,0.0,1,1,2,2,2,0,1,31,2182.0,-2.4492935982947064e-16,1.0,18.875,9.5,89.1195652173913
9102,14,474.4764124,3,167.1428571,92,2324.820965,0.014613095,0.020072361,7.935285933,0.0,3,2,2,13,2,0,1,117,2966.4402345,-0.5000000000000004,0.8660254037844384,33.89117231428572,55.7142857,25.269793097826085
9103,0,0.0,0,0.0,2,17.0,0.0,0.1,0.0,0.0,1,1,1,2,0,0,0,2,17.0,-0.5000000000000004,0.8660254037844384,,,8.5
9104,10,263.3583333,0,0.0,69,3416.279167,0.012004662,0.019056732,0.0,0.0,3,2,1,2,2,0,1,79,3679.6375003000003,-0.5000000000000004,0.8660254037844384,26.335833330000003,,49.51129227536232
9105,0,0.0,0,0.0,13,1245.25,0.0,0.015384615,0.0,0.0,2,2,1,2,2,1,0,13,1245.25,-2.4492935982947064e-16,1.0,,,95.78846153846153
9106,8,440.4615385,1,0.0,89,3236.865632,0.012544803,0.027526998,7.329008963,0.0,1,1,1,10,2,1,0,98,3677.3271705,-0.5000000000000004,0.8660254037844384,55.0576923125,0.0,36.36927676404494
9107,1,42.0,0,0.0,19,682.1333333,0.0,0.021666667,14.14050684,0.0,1,1,4,10,2,0,0,20,724.1333333,-2.4492935982947064e-16,1.0,42.0,,35.90175438421053
9108,3,80.625,1,54.0,11,314.25,0.037333333,0.042857143,0.0,0.0,3,2,2,13,2,0,0,15,448.875,-0.5000000000000004,0.8660254037844384,26.875,54.0,28.568181818181817
9109,1,5.0,0,0.0,58,2492.22402,0.008939014,0.025864237,0.0,0.0,3,2,1,2,2,0,0,59,2497.22402,-0.5000000000000004,0.8660254037844384,5.0,,42.96937965517242
9110,6,93.5,0,0.0,35,1197.93254,0.0,0.02029036,0.0,0.0,2,2,7,2,2,0,0,41,1291.43254,-2.4492935982947064e-16,1.0,15.583333333333334,,34.226644
9111,0,0.0,0,0.0,48,3972.0,0.0,0.020991254,0.0,0.0,2,2,1,2,2,0,0,48,3972.0,-2.4492935982947064e-16,1.0,,,82.75
9112,6,48.625,0,0.0,14,211.4702381,0.001190476,0.039520717,0.0,0.0,3,2,6,10,2,0,0,20,260.09523809999996,-0.5000000000000004,0.8660254037844384,8.104166666666666,,15.105017007142857
9113,9,838.7048888879935,1,691.0,36,1617.612554,0.010869565,0.025668172,0.0,0.0,1,1,1,2,2,1,0,46,3175.0405843,-0.5000000000000004,0.8660254037844384,93.18943209866595,691.0,44.93368205555556
9114,4,234.1666667,0,0.0,24,1589.583333,0.0,0.007692308,61.20406619,0.0,2,2,2,10,2,0,1,28,1823.7499997,-0.5000000000000004,0.8660254037844384,58.541666675,,66.232638875
9115,8,459.3333333,0,0.0,25,2408.815476,0.0,0.008333333,81.19520286,0.0,3,2,7,8,2,1,1,33,2868.1488093000003,-0.5000000000000004,0.8660254037844384,57.4166666625,,96.35261904000001
9116,0,0.0,0,0.0,8,120.5,0.05,0.1125,0.0,0.0,3,2,1,2,2,1,0,8,120.5,-2.4492935982947064e-16,1.0,,,15.0625
9117,0,0.0,0,0.0,13,226.0,0.0,0.023076923,0.0,0.0,2,2,9,8,0,0,0,13,226.0,-2.4492935982947064e-16,1.0,,,17.384615384615383
9118,0,0.0,1,9.0,48,1512.75,0.004081633,0.033469388,0.0,0.0,2,2,1,2,2,0,1,49,1521.75,-0.5000000000000004,0.8660254037844384,,9.0,31.515625
9119,0,0.0,0,0.0,21,591.9,0.03015873,0.057142857,0.0,0.0,1,2,1,1,2,1,0,21,591.9,-2.4492935982947064e-16,1.0,,,28.185714285714283
9120,0,0.0,0,0.0,13,514.4166667,0.0,0.023992674,0.0,0.0,2,2,1,2,2,0,0,13,514.4166667,-0.5000000000000004,0.8660254037844384,,,39.57051282307692
9121,0,0.0,0,0.0,19,771.75,0.021052632,0.061403509,0.0,0.0,3,2,3,1,2,0,0,19,771.75,-0.5000000000000004,0.8660254037844384,,,40.61842105263158
9122,14,572.5833333,2,37.5,221,8704.271573479999,0.004176829,0.015642808,45.15513521,0.0,2,2,1,2,2,0,1,335,14327.485383300002,-0.5000000000000004,0.8660254037844384,40.898809521428575,18.75,39.3858442238914
9123,0,0.0,2,13.5,38,531.0369048,0.0,0.027916667,0.0,0.0,4,2,1,3,2,0,0,40,544.5369048,-2.4492935982947064e-16,1.0,,6.75,13.974655389473684
9124,8,171.75,2,16.0,49,1494.083333,0.001257862,0.028773585,0.0,0.0,2,2,1,1,2,0,0,59,1681.833333,-0.5000000000000004,0.8660254037844384,21.46875,8.0,30.491496591836736
9125,3,46.0,0,0.0,59,3478.75,0.0,0.013559322,0.0,0.0,2,10,3,1,2,1,0,62,3524.75,-0.5000000000000004,0.8660254037844384,15.333333333333334,,58.96186440677966
9126,0,0.0,0,0.0,4,18.0,0.0,0.075,0.0,0.0,3,2,2,3,0,0,0,4,18.0,-2.4492935982947064e-16,1.0,,,4.5
9127,0,0.0,0,0.0,10,677.6666667,0.0,0.022222222,0.0,0.0,4,1,3,2,0,0,0,10,677.6666667,-2.4492935982947064e-16,1.0,,,67.76666666999999
9128,3,63.5,0,0.0,94,4620.088889,0.002150538,0.010752688,0.0,0.0,2,2,1,2,2,1,0,97,4683.588889,-2.4492935982947064e-16,1.0,21.166666666666668,,49.14988179787234
9129,0,0.0,0,0.0,4,27.5,0.1,0.15,0.0,0.0,3,2,1,13,2,0,0,4,27.5,-2.4492935982947064e-16,1.0,,,6.875
9130,7,53.75,5,199.0,77,2194.490404,0.0,0.010341365,44.1286184,0.0,2,2,2,2,2,0,1,89,2447.240404,-0.5000000000000004,0.8660254037844384,7.678571428571429,39.8,28.49987537662338
9131,0,0.0,0,0.0,8,650.25,0.0,0.025,0.0,0.0,6,2,1,3,2,0,0,8,650.25,-0.5000000000000004,0.8660254037844384,,,81.28125
9132,0,0.0,0,0.0,3,54.5,0.0,0.066666667,0.0,0.0,2,5,2,3,2,0,0,3,54.5,-0.5000000000000004,0.8660254037844384,,,18.166666666666668
9133,0,0.0,0,0.0,3,402.0,0.0,0.066666667,0.0,0.0,4,2,3,2,2,0,1,3,402.0,-0.5000000000000004,0.8660254037844384,,,134.0
9134,0,0.0,0,0.0,6,44.33333333,0.025,0.094444444,0.0,0.0,1,1,1,2,2,0,0,6,44.33333333,-0.5000000000000004,0.8660254037844384,,,7.388888888333334
9135,3,66.375,0,0.0,85,3344.958929,0.002325581,0.012754534,0.0,0.0,2,2,4,3,2,0,0,88,3411.333929,-2.4492935982947064e-16,1.0,22.125,,39.352457988235294
9136,0,0.0,0,0.0,6,306.25,0.053571429,0.052592593,0.0,0.0,3,2,1,13,2,0,0,6,306.25,-0.5000000000000004,0.8660254037844384,,,51.041666666666664
9137,1,32.75,0,0.0,24,553.8333333,0.0,0.024,8.958652232,0.0,2,2,1,2,2,0,0,25,586.5833333,-2.4492935982947064e-16,1.0,32.75,,23.076388887500002
9138,0,0.0,0,0.0,10,273.75,0.02,0.053333333,0.0,0.0,1,1,2,8,2,0,1,10,273.75,-0.5000000000000004,0.8660254037844384,,,27.375
9139,0,0.0,0,0.0,3,79.5,0.0,0.066666667,0.0,0.0,4,1,3,2,2,1,0,3,79.5,-2.4492935982947064e-16,1.0,,,26.5
9140,3,96.0,0,0.0,12,175.175,0.02,0.031111111,0.0,0.0,3,2,8,2,0,0,0,15,271.175,-2.4492935982947064e-16,1.0,32.0,,14.597916666666668
9141,0,0.0,0,0.0,27,892.9679487,0.014814815,0.022751323,0.0,0.0,2,2,3,2,2,1,0,27,892.9679487,-2.4492935982947064e-16,1.0,,,33.07288698888889
9142,8,152.0,0,0.0,4,72.5,0.0,0.00952381,0.0,0.0,2,2,1,8,0,0,0,12,224.5,-0.5000000000000004,0.8660254037844384,19.0,,18.125
9143,0,0.0,0,0.0,9,668.0,0.0,0.022222222,0.0,0.0,2,4,9,6,2,0,0,9,668.0,-0.5000000000000004,0.8660254037844384,,,74.22222222222223
9144,0,0.0,0,0.0,6,269.25,0.0,0.008333333,0.0,0.0,3,2,1,11,0,0,0,6,269.25,-0.5000000000000004,0.8660254037844384,,,44.875
9145,0,0.0,0,0.0,11,332.2916667,0.0,0.009090909,0.0,0.0,2,2,2,2,2,0,0,11,332.2916667,-2.4492935982947064e-16,1.0,,,30.208333336363637
9146,4,178.1666667,4,162.6666667,4,214.8333333,0.0,0.018181818,0.0,0.0,2,2,2,1,2,0,0,12,555.6666667,-2.4492935982947064e-16,1.0,44.541666675,40.666666675,53.708333325
9147,13,301.5616883,1,14.0,55,3328.903752,0.007936508,0.014212018,38.60204838,0.0,1,1,1,2,2,0,0,69,3644.4654403000004,-0.5000000000000004,0.8660254037844384,23.197052946153846,14.0,60.52552276363637
9148,0,0.0,0,0.0,5,89.5,0.04,0.053333333,0.0,0.0,1,1,3,2,2,1,0,5,89.5,-2.4492935982947064e-16,1.0,,,17.9
9149,0,0.0,0,0.0,15,734.25,0.0,0.015384615,40.4014481,0.0,2,2,9,2,2,0,1,15,734.25,-2.4492935982947064e-16,1.0,,,48.95
9150,3,57.0,0,0.0,42,3556.516667,0.0,0.00968254,26.98362279,0.0,2,4,3,1,2,0,0,45,3613.516667,-2.4492935982947064e-16,1.0,19.0,,84.67896826190476
9151,3,34.25,2,17.0,60,2335.125,0.0015625,0.01875,0.0,0.0,2,2,1,2,2,1,0,65,2386.375,-2.4492935982947064e-16,1.0,11.416666666666666,8.5,38.91875
9152,2,7.0,0,0.0,20,454.9166667,0.009090909,0.025757576,0.0,0.0,2,2,1,10,2,0,0,22,461.9166667,-0.5000000000000004,0.8660254037844384,3.5,,22.745833335
9153,8,164.625,0,0.0,43,1110.579167,0.002083333,0.010671296,16.35594008,0.0,2,2,3,3,2,0,1,51,1275.204167,-0.5000000000000004,0.8660254037844384,20.578125,,25.827422488372097
9154,6,331.25,3,365.25,6,267.0,0.0,0.021428571,0.0,0.0,1,2,7,3,2,1,0,15,963.5,-2.4492935982947064e-16,1.0,55.208333333333336,121.75,44.5
9155,0,0.0,0,0.0,28,950.8166667,0.032183908,0.046360153,0.0,0.0,3,2,1,1,2,0,0,28,950.8166667,-2.4492935982947064e-16,1.0,,,33.95773809642857
9156,11,286.9333333,0,0.0,119,7609.82065,0.0032,0.015231111,0.0,0.0,2,2,3,1,2,0,0,130,7896.7539833,-2.4492935982947064e-16,1.0,26.084848481818184,,63.94807268907563
9157,1,13.75,0,0.0,32,855.5416667,0.000840336,0.027058824,22.95499447,0.0,2,2,2,6,2,0,1,33,869.2916667,-0.5000000000000004,0.8660254037844384,13.75,,26.735677084375
9158,2,42.4,0,0.0,24,2095.819048,0.025,0.041319444,0.0,0.0,3,2,3,1,2,0,0,26,2138.219048,-2.4492935982947064e-16,1.0,21.2,,87.32579366666666
9159,1,46.5,2,418.5,88,2085.972565,0.0,0.006273946,0.0,0.0,2,2,1,2,2,1,0,91,2550.972565,-0.5000000000000004,0.8660254037844384,46.5,209.25,23.70423369318182
9160,6,133.3333333,1,398.0,129,4653.190245,0.015662578,0.025219763,6.017563943,0.0,3,2,1,3,2,0,1,136,5184.5235783,-0.5000000000000004,0.8660254037844384,22.222222216666665,398.0,36.071242209302326
9161,0,0.0,0,0.0,37,1156.416667,0.0,0.011111111,0.0,0.0,1,1,9,2,2,1,0,37,1156.416667,-0.5000000000000004,0.8660254037844384,,,31.254504513513513
9162,0,0.0,0,0.0,5,46.75,0.0,0.04,0.0,0.0,1,1,3,3,2,0,0,5,46.75,-2.4492935982947064e-16,1.0,,,9.35
9163,7,198.2585034,4,492.9,81,2237.757205,0.007231405,0.018203638,3.0265717,0.0,3,2,3,6,2,1,0,92,2928.9157084,-0.5000000000000004,0.8660254037844384,28.32264334285714,123.225,27.626632160493827
9164,5,73.125,2,53.5,200,6671.290144,0.003458896,0.012152531,0.0,0.0,2,2,4,2,2,0,0,207,6797.915144,-0.5000000000000004,0.8660254037844384,14.625,26.75,33.35645072
9165,1,76.75,0,0.0,33,1356.458333,0.0,0.020833333,0.0,0.0,2,2,1,10,2,1,0,34,1433.208333,-0.5000000000000004,0.8660254037844384,76.75,,41.10479796969697
9166,1,25.5,0,0.0,1,0.0,0.0,0.066666667,0.0,0.0,1,1,8,8,0,0,1,1,25.5,-0.5000000000000004,0.8660254037844384,25.5,,0.0
9167,0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,3,7,3,1,2,0,0,2,0.0,-2.4492935982947064e-16,1.0,,,0.0
9168,6,358.0833333,1,18.0,93,3422.525,0.020408163,0.039301175,0.0,0.0,2,4,2,1,2,0,0,100,3798.6083333,-0.5000000000000004,0.8660254037844384,59.68055555,18.0,36.80134408602151
9169,0,0.0,0,0.0,76,1777.520455,0.008,0.025492063,0.0,0.0,1,2,1,10,2,1,0,76,1777.520455,-0.5000000000000004,0.8660254037844384,,,23.388427039473687
9170,0,0.0,0,0.0,9,191.5625,0.0,0.024691358,0.0,0.0,3,3,1,11,0,1,0,9,191.5625,-0.5000000000000004,0.8660254037844384,,,21.28472222222222
9171,0,0.0,0,0.0,13,221.5,0.0,0.020512821,0.0,0.0,2,2,1,2,0,0,0,13,221.5,-0.5000000000000004,0.8660254037844384,,,17.03846153846154
9172,3,31.1,0,0.0,11,975.2893939,0.0,0.062414966,0.0,0.0,4,5,1,8,2,0,0,14,1006.3893939000001,-0.5000000000000004,0.8660254037844384,10.366666666666667,,88.66267217272728
9173,1,27.33333333,0,0.0,3,20.0,0.028571429,0.085714286,0.0,0.0,1,1,4,8,2,0,0,4,47.33333333,-0.5000000000000004,0.8660254037844384,27.33333333,,6.666666666666667
9174,0,0.0,0,0.0,11,461.0,0.036363636,0.054545455,0.0,0.0,2,2,5,6,2,0,0,11,461.0,-2.4492935982947064e-16,1.0,,,41.90909090909091
9175,0,0.0,0,0.0,12,201.3333333,0.016666667,0.035714286,0.0,0.0,3,2,1,13,2,1,0,12,201.3333333,-0.5000000000000004,0.8660254037844384,,,16.777777775
9176,0,0.0,0,0.0,5,51.0,0.0,0.04,0.0,0.0,3,2,3,13,2,0,0,5,51.0,-0.5000000000000004,0.8660254037844384,,,10.2
9177,9,186.6730769,0,0.0,73,1606.30825,0.010295359,0.019108884,0.0,0.0,3,2,8,2,2,1,0,82,1792.9813269,-0.5000000000000004,0.8660254037844384,20.74145298888889,,22.004222602739727
9178,2,67.5,0,0.0,65,1828.733333,0.002985075,0.018017058,0.0,0.0,2,2,1,2,0,0,0,67,1896.233333,-2.4492935982947064e-16,1.0,33.75,,28.134358969230767
9179,1,5.0,1,17.75,93,3009.042857,0.003617021,0.018145897,6.992767815,0.0,1,2,4,3,2,1,0,95,3031.792857,-2.4492935982947064e-16,1.0,5.0,17.75,32.35529953763441
9180,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,2,2,3,1,2,0,0,1,0.0,-0.5000000000000004,0.8660254037844384,,,0.0
9181,3,42.5,0,0.0,54,5972.416667,0.003508772,0.010526316,70.33953705,0.0,2,6,1,3,2,0,1,57,6014.916667,-0.5000000000000004,0.8660254037844384,14.166666666666666,,110.60030864814816
9182,0,0.0,2,34.0,144,5485.017857,0.005517241,0.0165084,0.0,0.0,2,2,1,13,2,0,0,146,5519.017857,-0.5000000000000004,0.8660254037844384,,17.0,38.09040178472222
9183,0,0.0,0,0.0,16,1773.25,0.04375,0.072916667,0.0,0.0,2,2,3,13,2,0,0,16,1773.25,-0.5000000000000004,0.8660254037844384,,,110.828125
9184,0,0.0,0,0.0,11,496.0,0.018181818,0.063636364,0.0,0.0,3,12,2,3,2,0,0,11,496.0,-2.4492935982947064e-16,1.0,,,45.09090909090909
9185,0,0.0,1,0.0,11,185.6666667,0.05,0.083333333,0.0,0.0,3,2,1,1,2,0,0,12,185.6666667,-2.4492935982947064e-16,1.0,,0.0,16.878787881818184
9186,0,0.0,0,0.0,21,1461.833333,0.021052632,0.036842105,23.82324931,0.0,2,2,1,1,2,1,1,21,1461.833333,-0.5000000000000004,0.8660254037844384,,,69.6111110952381
9187,0,0.0,0,0.0,3,0.0,0.2,0.2,0.0,0.0,1,8,9,1,2,1,0,3,0.0,-0.5000000000000004,0.8660254037844384,,,0.0
9188,0,0.0,0,0.0,7,914.5,0.0,0.028571429,0.0,0.0,2,2,2,1,2,0,0,7,914.5,-0.5000000000000004,0.8660254037844384,,,130.64285714285714
9189,0,0.0,0,0.0,5,128.0,0.0,0.04,0.0,0.0,2,2,2,1,2,0,0,5,128.0,-0.5000000000000004,0.8660254037844384,,,25.6
9190,0,0.0,0,0.0,27,468.5416667,0.014814815,0.022222222,0.0,0.0,3,2,3,3,2,1,0,27,468.5416667,-2.4492935982947064e-16,1.0,,,17.353395062962964
9191,1,4.0,0,0.0,30,1409.53355,0.0,0.028,0.0,0.0,3,2,3,2,2,1,0,31,1413.53355,-0.5000000000000004,0.8660254037844384,4.0,,46.98445166666667
9192,5,126.25,0,0.0,15,286.5166667,0.005263158,0.01754386,0.0,0.0,1,1,2,10,2,0,0,20,412.7666667,-2.4492935982947064e-16,1.0,25.25,,19.10111111333333
9193,0,0.0,0,0.0,17,842.75,0.0,0.04,0.0,0.0,2,5,3,1,2,0,0,17,842.75,-2.4492935982947064e-16,1.0,,,49.5735294117647
9194,0,0.0,0,0.0,34,910.2333333,0.0,0.023529412,0.0,0.0,2,2,1,2,2,0,0,34,910.2333333,-2.4492935982947064e-16,1.0,,,26.77156862647059
9195,11,298.0820225,4,138.5,221,8704.271573479999,0.006959671,0.009804129,9.221243019,0.0,1,1,3,3,2,1,1,412,12376.5985225,-0.5000000000000004,0.8660254037844384,27.09836568181818,34.625,39.3858442238914
9196,5,62.0,0,0.0,30,3815.166667,0.0,0.026200717,0.0,0.0,2,2,4,2,2,0,0,35,3877.166667,-0.5000000000000004,0.8660254037844384,12.4,,127.17222223333333
9197,8,222.875,4,285.625,31,1622.883333,0.005405405,0.017488397,15.26399679,0.0,3,2,1,2,2,0,0,43,2131.3833329999998,-2.4492935982947064e-16,1.0,27.859375,71.40625,52.35107525806452
9198,0,0.0,0,0.0,4,96.33333333,0.083333333,0.0875,0.0,0.0,1,1,2,3,2,0,0,4,96.33333333,-2.4492935982947064e-16,1.0,,,24.0833333325
9199,6,131.75,0,0.0,32,789.4166667,0.0,0.00745098,0.0,0.0,1,1,1,2,2,1,0,38,921.1666667,-2.4492935982947064e-16,1.0,21.958333333333332,,24.669270834375
9200,0,0.0,0,0.0,8,221.0,0.0,0.025,0.0,0.0,3,2,1,1,2,1,0,8,221.0,-2.4492935982947064e-16,1.0,,,27.625
9201,0,0.0,0,0.0,48,1916.873737,0.017391304,0.050362319,0.0,0.0,2,2,5,1,2,0,0,48,1916.873737,-2.4492935982947064e-16,1.0,,,39.93486952083333
9202,3,182.6428571,3,119.375,64,2671.06994,0.000275482,0.017352092,37.59646822,0.0,2,5,6,2,2,0,1,70,2973.0877971,-0.5000000000000004,0.8660254037844384,60.88095236666666,39.791666666666664,41.7354678125
9203,0,0.0,0,0.0,51,6505.333333,0.036,0.050333333,0.0,0.0,2,2,6,1,2,1,0,51,6505.333333,-2.4492935982947064e-16,1.0,,,127.5555555490196
9204,4,571.25,1,0.0,11,470.9166667,0.015384615,0.061538462,0.0,0.0,1,1,1,2,2,1,0,16,1042.1666667,-0.5000000000000004,0.8660254037844384,142.8125,0.0,42.810606063636364
9205,0,0.0,0,0.0,20,565.6666667,0.015,0.026666667,0.0,0.0,2,4,6,1,2,0,0,20,565.6666667,-0.5000000000000004,0.8660254037844384,,,28.283333335
9206,2,67.5,0,0.0,11,294.0,0.0,0.009090909,0.0,0.0,1,1,3,8,2,1,0,13,361.5,-2.4492935982947064e-16,1.0,33.75,,26.727272727272727
9207,0,0.0,0,0.0,15,278.2916667,0.0,0.017777778,0.0,0.0,2,2,9,10,2,0,0,15,278.2916667,-2.4492935982947064e-16,1.0,,,18.55277778
9208,3,103.0,2,58.5,94,2807.149729,0.0,0.002777778,0.0,0.0,2,2,7,2,0,1,0,99,2968.649729,-0.5000000000000004,0.8660254037844384,34.333333333333336,29.25,29.863294989361705
9209,3,88.0,0,0.0,7,64.0,0.0,0.022222222,0.0,0.0,3,2,1,2,0,0,0,10,152.0,-2.4492935982947064e-16,1.0,29.333333333333332,,9.142857142857142
9210,9,509.8333333,2,23.0,27,1438.854167,0.020952381,0.043333333,0.0,0.0,1,1,3,2,2,0,0,38,1971.6875003,-2.4492935982947064e-16,1.0,56.64814814444444,11.5,53.29089507407407
9211,2,90.0,1,47.5,40,1186.141667,0.0,0.013821138,0.0,0.0,2,10,3,2,2,0,0,43,1323.641667,-0.5000000000000004,0.8660254037844384,45.0,47.5,29.653541675000003
9212,0,0.0,0,0.0,3,70.0,0.0,0.066666667,0.0,0.0,1,1,2,2,0,1,0,3,70.0,-0.5000000000000004,0.8660254037844384,,,23.333333333333332
9213,4,226.0,0,0.0,81,4836.486905,0.002380952,0.010714286,5.312300227,0.0,2,2,1,2,2,0,1,85,5062.486905,-0.5000000000000004,0.8660254037844384,56.5,,59.70971487654321
9214,9,283.25,0,0.0,38,1166.166667,0.0,0.004761905,18.60589711,0.0,1,1,9,20,0,0,1,47,1449.416667,-0.5000000000000004,0.8660254037844384,31.47222222222222,,30.6885965
9215,4,99.125,0,0.0,38,876.3,0.0,0.0175,0.0,0.0,4,1,7,3,2,0,0,42,975.425,-0.5000000000000004,0.8660254037844384,24.78125,,23.060526315789474
9216,4,390.5,0,0.0,27,1285.583333,0.0,0.006896552,14.67222588,0.0,2,2,8,2,2,0,1,31,1676.083333,-2.4492935982947064e-16,1.0,97.625,,47.61419751851852
9217,0,0.0,0,0.0,11,357.3333333,0.0,0.022222222,0.0,0.0,1,1,3,2,0,0,0,11,357.3333333,-2.4492935982947064e-16,1.0,,,32.48484848181818
9218,6,571.5,0,0.0,49,1196.25,0.007843137,0.018954248,0.0,0.0,2,2,3,13,2,1,0,55,1767.75,-2.4492935982947064e-16,1.0,95.25,,24.413265306122447
9219,0,0.0,0,0.0,5,94.8,0.07,0.057777778,0.0,0.0,3,2,7,13,2,0,0,5,94.8,-0.5000000000000004,0.8660254037844384,,,18.96
9220,2,133.5,0,0.0,4,454.3333333,0.0,0.025,0.0,0.0,3,2,1,3,0,0,0,6,587.8333333,-0.5000000000000004,0.8660254037844384,66.75,,113.583333325
9221,0,0.0,0,0.0,33,777.1166667,0.0,0.015104167,0.0,0.0,2,2,6,2,0,1,0,33,777.1166667,-0.5000000000000004,0.8660254037844384,,,23.5489899
9222,0,0.0,0,0.0,2,84.0,0.15,0.166666667,0.0,0.0,3,2,6,3,2,1,0,2,84.0,-0.5000000000000004,0.8660254037844384,,,42.0
9223,13,278.1519608,1,46.5,150,5575.614608,7.27e-05,0.017155355,1.529570511,0.0,2,2,2,1,2,0,1,164,5900.2665688,-2.4492935982947064e-16,1.0,21.396304676923076,46.5,37.17076405333333
9224,11,227.2272727,0,0.0,44,2038.052273,0.007719298,0.028421053,0.0,0.0,2,2,3,8,2,1,0,55,2265.2795457,-0.5000000000000004,0.8660254037844384,20.65702479090909,,46.31936984090909
9225,3,33.0,0,0.0,17,386.4166667,0.0,0.01,0.0,0.0,2,2,1,2,0,0,1,20,419.4166667,-2.4492935982947064e-16,1.0,11.0,,22.73039215882353
9226,0,0.0,0,0.0,9,79.75,0.0,0.025,0.0,0.0,2,4,1,2,2,1,0,9,79.75,-2.4492935982947064e-16,1.0,,,8.86111111111111
9227,0,0.0,0,0.0,4,18.0,0.05,0.1,0.0,0.0,2,2,1,13,2,0,0,4,18.0,-0.5000000000000004,0.8660254037844384,,,4.5
9228,0,0.0,0,0.0,50,999.8333333,0.0,0.009,0.0,0.0,2,2,1,8,0,1,0,50,999.8333333,-2.4492935982947064e-16,1.0,,,19.996666666
9229,3,112.75,6,287.5,27,1491.5,0.013968254,0.021326007,5.772982827,0.0,1,1,1,2,2,0,0,36,1891.75,-0.5000000000000004,0.8660254037844384,37.583333333333336,47.916666666666664,55.24074074074074
9230,0,0.0,0,0.0,2,35.5,0.0,0.1,0.0,0.0,2,6,1,11,2,1,0,2,35.5,-2.4492935982947064e-16,1.0,,,17.75
9231,0,0.0,0,0.0,8,444.6333333,0.0,0.025,0.0,0.0,2,4,1,10,2,0,0,8,444.6333333,-0.5000000000000004,0.8660254037844384,,,55.5791666625
9232,0,0.0,0,0.0,5,93.0,0.0,0.04,0.0,0.0,2,2,1,3,2,1,0,5,93.0,-0.5000000000000004,0.8660254037844384,,,18.6
9233,0,0.0,2,248.5,121,4218.074847,0.009985097,0.026514442,0.624510388,0.0,2,2,1,2,2,0,0,123,4466.574847,-2.4492935982947064e-16,1.0,,124.25,34.86012270247934
9234,1,10.0,0,0.0,9,700.0,0.0,0.011111111,29.62188989,0.0,2,2,9,10,2,0,1,10,710.0,-2.4492935982947064e-16,1.0,10.0,,77.77777777777777
9235,2,115.0,0,0.0,97,1940.293452,0.01717251,0.032369194,0.0,0.0,1,1,3,10,2,1,0,99,2055.293452,-0.5000000000000004,0.8660254037844384,57.5,,20.003025278350513
9236,4,55.25,0,0.0,27,705.5,0.0,0.007901235,0.0,0.0,1,1,9,3,2,0,0,31,760.75,-0.5000000000000004,0.8660254037844384,13.8125,,26.12962962962963
9237,6,91.75,0,0.0,11,380.6666667,0.0,0.005128205,0.0,0.0,2,2,1,2,2,1,0,17,472.4166667,-2.4492935982947064e-16,1.0,15.291666666666666,,34.60606060909091
9238,14,838.7048888879935,6,722.3791999999969,221,8704.271573479999,0.005315857,0.02897116,0.0,0.0,2,2,1,2,2,0,0,371,34576.950693,-2.4492935982947064e-16,1.0,59.90749206342811,120.39653333333281,39.3858442238914
9239,3,37.5,0,0.0,18,607.5,0.0,0.010526316,86.10868901679969,0.0,2,2,3,2,0,0,1,21,645.0,-0.5000000000000004,0.8660254037844384,12.5,,33.75
9240,0,0.0,0,0.0,9,53.0,0.066666667,0.111111111,0.0,0.0,2,5,3,1,2,1,0,9,53.0,-2.4492935982947064e-16,1.0,,,5.888888888888889
9241,0,0.0,0,0.0,6,112.7083333,0.04,0.023333333,0.0,0.0,3,2,6,11,0,1,0,6,112.7083333,-0.5000000000000004,0.8660254037844384,,,18.78472221666667
9242,10,274.25,5,247.75,61,2267.330952,0.002739726,0.005348989,48.6094789,0.0,2,2,1,2,2,0,1,76,2789.330952,-0.5000000000000004,0.8660254037844384,27.425,49.55,37.16935986885245
9243,0,0.0,0,0.0,12,252.75,0.0,0.016666667,0.0,0.0,2,2,7,3,2,0,0,12,252.75,-2.4492935982947064e-16,1.0,,,21.0625
